player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Al Harrington,PF,21,IND,44,1,29.8,5.2,11.0,0.475,0.0,0.1,0.333,5.2,10.9,0.476,0.476,2.6,3.3,0.799,2.2,4.1,6.3,1.2,0.9,0.5,1.8,3.8,13.1,0.006,7.3,1.1,-1.2,-0.2,15.1,1.4,0.298,-1.0,8.5,1.2,14.3,1.6,12.5,11.9,0.526,21.6,0.3,2.6,0.094,75
Lucious Harris,SG,31,NJN,74,0,21.0,3.4,7.3,0.464,0.6,1.6,0.373,2.8,5.7,0.489,0.505,1.8,2.1,0.842,0.7,2.1,2.8,1.6,0.7,0.1,0.8,1.3,9.1,0.22,12.3,0.3,0.1,-0.6,11.5,2.1,0.294,0.7,3.5,3.0,15.7,1.8,9.1,7.5,0.556,19.3,0.8,5.1,0.157,72
Alan Henderson,PF,29,ATL,26,1,16.2,2.3,4.5,0.509,0.0,0.0,1.0,2.2,4.4,0.504,0.513,0.9,1.7,0.533,1.2,2.5,3.7,0.4,0.4,0.6,0.8,1.5,5.5,0.009,4.4,2.6,-3.3,-0.3,17.9,0.4,0.388,-3.0,8.4,0.3,13.4,1.4,13.4,13.1,0.527,16.8,-0.1,0.7,0.074,65
Grant Hill,SF,29,ORL,14,14,36.6,5.9,13.9,0.426,0.0,0.1,0.0,5.9,13.8,0.43,0.426,4.9,5.7,0.863,2.1,6.9,8.9,4.6,0.6,0.3,2.6,2.9,16.8,0.01,20.3,0.5,-0.8,-0.2,21.1,0.5,0.41,-0.5,6.3,0.7,16.7,0.8,13.8,13.6,0.51,23.4,0.2,1.2,0.108,81
Fred Hoiberg,SG,29,CHI,79,8,17.8,1.5,3.7,0.416,0.3,1.2,0.261,1.2,2.5,0.487,0.457,1.0,1.2,0.84,0.2,2.4,2.7,1.7,0.8,0.1,0.4,1.1,4.4,0.316,15.5,0.3,-1.3,0.1,16.4,1.1,0.323,-1.4,1.5,1.6,12.2,2.3,8.8,8.7,0.519,11.9,0.3,2.7,0.092,61
Allan Houston,SG,30,NYK,77,77,37.8,7.4,16.9,0.437,1.8,4.5,0.393,5.6,12.4,0.452,0.489,3.8,4.4,0.87,0.5,2.8,3.3,2.5,0.7,0.1,2.2,2.4,20.4,0.266,12.6,0.3,-0.7,-2.1,8.6,1.1,0.261,1.5,1.5,3.6,15.2,1.0,10.5,5.0,0.54,25.9,1.0,4.7,0.077,83
Juwan Howard,PF,28,DEN,28,28,34.9,6.9,15.0,0.457,0.0,0.0,0.0,6.9,15.0,0.458,0.457,4.2,5.4,0.77,3.0,4.9,7.9,2.7,0.6,0.6,2.6,3.4,17.9,0.002,14.4,1.3,-0.4,-0.7,16.8,0.5,0.362,0.3,9.5,1.1,17.1,1.0,13.2,13.0,0.515,25.7,0.4,1.6,0.078,80
Troy Hudson,PG,25,ORL,81,4,22.9,4.4,10.1,0.434,0.8,2.3,0.353,3.6,7.8,0.459,0.475,2.2,2.5,0.876,0.4,1.4,1.8,3.1,0.7,0.1,2.0,1.5,11.7,0.229,23.4,0.2,-3.1,-3.1,7.0,0.9,0.247,0.0,1.8,1.5,15.3,1.6,15.3,4.4,0.526,25.8,-0.5,2.5,0.064,75
Larry Hughes,SG,23,GSW,73,56,28.1,4.7,11.1,0.423,0.2,1.3,0.194,4.5,9.8,0.453,0.435,2.6,3.5,0.737,1.1,2.2,3.4,4.3,1.5,0.3,2.3,2.1,12.3,0.115,26.1,0.8,-0.4,-0.9,8.7,1.1,0.32,0.5,4.2,1.4,15.4,2.8,15.6,6.4,0.484,22.5,0.8,2.4,0.057,73
Zydrunas Ilgauskas,C,26,CLE,62,23,21.4,3.9,9.1,0.425,0.0,0.1,0.0,3.9,9.1,0.429,0.425,3.4,4.5,0.754,2.2,3.2,5.4,1.1,0.3,1.4,1.5,3.0,11.1,0.009,9.4,4.6,-2.2,-0.9,17.3,1.0,0.487,-1.3,12.1,1.5,17.4,0.7,12.0,14.8,0.501,27.0,-0.1,2.5,0.089,77
Bobby Jackson,PG,28,SAC,81,3,21.6,4.1,9.3,0.443,1.0,2.7,0.361,3.1,6.6,0.477,0.495,1.8,2.3,0.81,1.0,2.1,3.1,2.0,0.9,0.1,1.1,1.8,11.1,0.29,14.7,0.4,1.3,-0.7,10.1,2.2,0.244,2.0,5.1,3.2,17.3,2.1,10.0,7.7,0.537,23.1,1.5,5.4,0.148,78
Marc Jackson,C,27,MIN,22,0,14.8,1.7,4.5,0.384,0.0,0.0,0.0,1.7,4.5,0.388,0.384,1.2,1.5,0.813,1.4,2.5,3.9,0.3,0.3,0.1,0.8,2.0,4.6,0.01,3.1,0.7,-6.5,-2.2,18.9,0.3,0.323,-4.3,11.1,0.0,9.2,1.0,13.7,15.1,0.451,18.2,-0.4,0.3,0.042,66
Stephen Jackson,SF,23,SAS,23,1,9.9,1.5,4.0,0.374,0.4,1.6,0.25,1.1,2.4,0.455,0.423,0.5,0.7,0.706,0.1,1.0,1.1,0.5,0.7,0.1,1.0,1.3,3.9,0.396,8.3,0.9,-4.5,0.2,11.3,0.4,0.187,-4.7,1.6,-0.5,7.9,3.5,18.9,6.6,0.452,24.9,-0.1,-0.1,-0.024,73
Antawn Jamison,SF,25,GSW,82,82,37.0,7.5,16.8,0.447,0.8,2.6,0.324,6.7,14.2,0.469,0.471,3.9,5.4,0.734,2.6,4.2,6.8,2.0,0.9,0.5,2.0,2.3,19.7,0.153,9.6,1.0,-0.2,-2.0,12.5,0.8,0.32,1.8,7.3,5.6,17.1,1.2,9.3,9.8,0.516,24.0,1.4,6.4,0.101,83
Richard Jefferson,SF,21,NJN,79,9,24.3,3.4,7.5,0.457,0.2,0.7,0.232,3.3,6.8,0.48,0.468,2.4,3.4,0.713,1.1,2.6,3.7,1.8,0.8,0.6,1.4,2.7,9.4,0.095,11.7,1.8,-0.4,0.9,12.2,2.9,0.448,-1.3,4.9,1.8,13.4,1.7,13.1,8.6,0.524,19.1,0.8,4.7,0.117,78
Damon Jones,PG,25,DET,67,0,16.2,1.7,4.2,0.401,1.0,2.8,0.371,0.7,1.5,0.459,0.523,0.6,0.9,0.729,0.2,1.3,1.5,2.1,0.3,0.0,0.9,1.2,5.1,0.655,20.9,0.1,-2.3,-2.4,9.7,0.8,0.208,0.1,1.4,1.1,11.2,1.1,16.4,5.6,0.548,16.1,-0.1,1.9,0.084,60
Eddie Jones,SG,30,MIA,81,81,39.0,6.4,14.8,0.432,1.8,4.7,0.39,4.5,10.1,0.451,0.494,3.7,4.4,0.837,0.8,3.9,4.7,3.2,1.4,1.0,1.8,3.2,18.3,0.319,15.4,1.9,4.2,1.4,11.6,5.0,0.296,2.8,2.3,5.6,17.5,2.0,9.9,7.0,0.546,22.7,4.9,10.5,0.16,84
Michael Jordan*,SF,38,WAS,60,53,34.9,9.2,22.1,0.416,0.2,0.9,0.189,9.0,21.2,0.426,0.42,4.4,5.6,0.79,0.8,4.8,5.7,5.2,1.4,0.4,2.7,2.0,22.9,0.04,30.8,0.9,2.5,0.1,16.2,2.1,0.252,2.3,2.7,1.2,20.7,2.2,9.9,9.4,0.468,36.0,2.4,3.3,0.075,88
Jason Kidd,PG,28,NJN,82,82,37.3,5.4,13.9,0.391,1.4,4.4,0.321,4.0,9.4,0.424,0.442,2.5,3.0,0.814,1.6,5.7,7.3,9.9,2.1,0.2,3.5,1.7,14.7,0.32,42.5,0.5,5.1,2.2,17.2,5.8,0.217,2.8,4.7,3.1,19.1,3.0,18.7,10.9,0.484,22.5,5.4,8.9,0.14,94
Kerry Kittles,SG,27,NJN,82,82,31.7,5.3,11.5,0.466,1.2,3.0,0.405,4.1,8.5,0.487,0.518,1.6,2.1,0.744,0.8,2.5,3.4,2.6,1.6,0.4,1.3,1.3,13.4,0.257,13.9,0.9,2.1,0.7,9.0,3.9,0.183,1.5,2.9,3.8,16.1,2.6,9.7,5.9,0.542,19.4,2.7,7.7,0.141,79
Toni Kukoc,SF,33,ATL,59,9,25.3,3.6,8.5,0.419,0.9,2.9,0.31,2.7,5.6,0.474,0.471,1.8,2.6,0.712,0.7,3.0,3.7,3.6,0.8,0.3,1.9,1.5,9.9,0.339,23.7,0.8,-0.4,-0.7,13.4,1.0,0.304,0.3,3.3,0.9,14.4,1.7,16.5,8.3,0.511,20.7,0.6,2.0,0.063,77
Christian Laettner,PF,32,WAS,57,48,25.3,2.9,6.4,0.464,0.0,0.2,0.2,2.9,6.2,0.472,0.467,1.2,1.3,0.868,1.3,4.0,5.3,2.6,1.1,0.4,1.5,2.3,7.1,0.028,16.7,1.3,1.2,2.1,18.5,1.6,0.21,-0.9,5.9,0.9,13.7,2.3,17.7,12.1,0.511,15.4,1.2,2.6,0.086,72
Raef LaFrentz,C,25,DAL,27,25,29.1,4.2,9.7,0.437,1.1,3.5,0.305,3.1,6.1,0.512,0.492,1.3,1.7,0.761,2.2,5.2,7.4,1.1,0.9,2.2,1.3,4.0,10.8,0.364,5.6,5.5,2.3,2.0,19.6,1.0,0.176,0.3,8.5,0.9,15.8,1.6,10.8,14.1,0.519,18.1,0.9,1.9,0.115,77
Felipe Lopez,SG,27,MIN,67,0,8.7,0.9,2.3,0.378,0.2,0.5,0.424,0.7,1.8,0.366,0.423,0.6,0.8,0.673,0.4,0.8,1.2,0.6,0.3,0.0,0.5,1.1,2.5,0.212,9.6,0.1,-4.2,-1.4,10.0,0.4,0.353,-2.8,5.8,-0.1,7.8,1.6,16.7,8.0,0.469,16.8,-0.3,0.3,0.027,62
Tyronn Lue,PG,24,WAS,71,0,20.5,3.1,7.3,0.427,0.9,2.0,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8,0.271,28.5,0.0,-2.0,-2.5,8.7,0.8,0.121,0.5,1.1,1.3,13.7,1.8,14.9,4.9,0.507,20.4,0.0,2.0,0.067,68
Todd MacCulloch,C,26,NJN,62,61,24.2,4.0,7.5,0.531,0.0,0.0,,4.0,7.5,0.531,0.531,1.8,2.6,0.671,2.5,3.6,6.1,1.3,0.4,1.4,1.1,2.9,9.7,0.0,8.6,4.3,2.0,1.8,16.6,2.5,0.353,0.2,11.7,3.1,17.7,0.8,10.9,14.1,0.562,18.0,1.5,5.6,0.179,70
Mark Madsen,PF,26,LAL,59,5,11.0,1.1,2.5,0.452,0.0,0.0,0.0,1.1,2.4,0.458,0.452,0.6,0.9,0.648,1.5,1.2,2.7,0.7,0.3,0.2,0.4,1.8,2.8,0.014,9.7,1.4,0.6,0.6,12.3,0.8,0.37,-0.1,15.3,1.2,12.7,1.3,11.5,13.7,0.492,13.2,0.4,1.9,0.142,58
Corey Maggette,SG,22,LAC,63,52,25.6,3.7,8.4,0.443,0.7,2.2,0.331,3.0,6.2,0.483,0.487,3.2,4.0,0.801,0.9,2.8,3.7,1.8,0.7,0.3,1.8,2.5,11.4,0.262,11.5,0.8,-0.6,-1.2,12.3,1.0,0.474,0.5,3.8,2.3,14.3,1.4,15.3,8.1,0.56,21.1,0.6,3.3,0.099,77
Jamaal Magloire,C,23,CHH,82,8,18.9,2.8,5.0,0.551,0.0,0.0,0.0,2.8,5.0,0.552,0.551,3.0,4.1,0.73,1.9,3.8,5.6,0.4,0.3,1.0,1.4,2.5,8.5,0.002,3.4,4.0,-1.3,-0.2,22.7,2.4,0.804,-1.2,11.3,3.4,18.8,0.9,17.4,17.0,0.624,20.0,0.3,5.7,0.177,75
Stephon Marbury,PG,24,PHO,82,80,38.9,7.6,17.2,0.442,0.9,3.0,0.286,6.8,14.2,0.476,0.467,4.3,5.5,0.781,0.9,2.3,3.2,8.1,0.9,0.2,3.5,2.3,20.4,0.176,35.7,0.3,0.8,-2.1,6.9,1.7,0.32,2.9,2.6,5.4,18.1,1.3,15.0,4.7,0.519,26.6,2.2,7.1,0.107,88
Shawn Marion,SF,23,PHO,81,81,38.4,8.1,17.2,0.469,0.6,1.5,0.393,7.5,15.7,0.476,0.486,2.4,2.8,0.845,2.6,7.3,9.9,2.0,1.8,1.1,1.8,2.6,19.1,0.087,9.1,2.0,2.6,1.7,21.8,5.1,0.162,0.9,7.6,4.7,19.8,2.5,8.8,14.6,0.518,23.6,3.6,9.8,0.151,91
Donyell Marshall,SF,28,UTA,58,42,30.2,5.9,11.4,0.519,0.2,0.7,0.31,5.7,10.7,0.533,0.529,2.8,3.9,0.708,2.7,4.9,7.6,1.7,0.9,1.2,2.1,2.6,14.8,0.064,10.9,3.0,1.9,0.6,19.7,2.1,0.342,1.3,10.8,3.0,19.2,1.5,14.0,15.2,0.565,22.8,1.7,5.0,0.138,84
Kenyon Martin,PF,24,NJN,73,73,34.3,6.1,13.2,0.463,0.2,0.9,0.224,5.9,12.3,0.48,0.47,2.5,3.7,0.678,1.5,3.8,5.3,2.6,1.2,1.7,2.4,3.6,14.9,0.07,13.0,3.5,0.9,2.2,12.4,4.2,0.278,-1.3,5.0,0.6,14.5,1.9,13.7,8.7,0.503,22.4,1.8,4.9,0.093,82
Jamal Mashburn,SF,29,CHH,40,40,40.0,7.6,18.6,0.407,1.0,2.8,0.366,6.6,15.8,0.415,0.435,5.3,6.0,0.876,0.8,5.3,6.1,4.3,1.1,0.2,2.8,2.0,21.5,0.151,19.7,0.3,0.3,-0.7,15.0,1.6,0.324,1.0,2.2,1.8,16.9,1.5,11.5,8.6,0.505,27.4,0.9,3.4,0.101,86
Desmond Mason,SF,24,SEA,75,20,32.3,4.8,10.3,0.464,0.2,0.8,0.271,4.5,9.5,0.48,0.475,2.7,3.2,0.848,1.2,3.5,4.7,1.4,0.9,0.4,1.4,2.3,12.4,0.077,6.7,0.8,-1.6,-0.7,12.4,1.6,0.308,-0.9,4.6,3.0,13.4,1.5,10.6,8.6,0.533,18.8,0.3,4.7,0.093,77
Walter McCarty,PF,27,BOS,56,0,12.8,1.4,3.2,0.444,0.7,1.8,0.394,0.7,1.4,0.506,0.553,0.2,0.3,0.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,1.5,3.8,0.55,9.4,0.8,-1.1,-0.2,15.0,0.9,0.106,-0.9,4.8,0.9,11.5,1.3,10.5,9.8,0.563,13.3,0.2,1.8,0.122,64
Tracy McGrady,SG,22,ORL,76,76,38.3,9.4,20.9,0.451,1.4,3.7,0.364,8.1,17.1,0.47,0.483,5.5,7.3,0.748,2.0,5.9,7.9,5.3,1.6,1.0,2.5,1.8,25.6,0.178,25.8,1.8,6.0,0.8,17.3,3.4,0.35,5.2,5.7,8.1,25.1,2.1,9.4,11.5,0.532,31.1,5.9,11.5,0.189,96
Jeff McInnis,PG,27,LAC,81,80,37.4,5.7,13.8,0.413,0.9,2.9,0.321,4.8,11.0,0.437,0.446,2.3,2.7,0.836,0.6,2.1,2.6,6.2,0.8,0.1,1.8,2.5,14.6,0.209,27.6,0.1,-1.5,-2.6,6.2,0.8,0.195,1.2,1.7,4.4,13.8,1.1,10.8,4.0,0.486,20.3,0.4,5.1,0.081,71
Aaron McKie,SG,29,PHI,48,16,30.6,4.6,10.2,0.449,1.1,2.7,0.398,3.5,7.5,0.467,0.501,2.0,2.5,0.787,0.5,3.5,4.0,3.7,1.2,0.3,1.9,1.5,12.2,0.261,21.7,0.7,1.4,0.5,12.7,2.1,0.249,0.9,2.0,1.8,15.8,2.1,14.6,7.4,0.54,19.8,1.3,3.9,0.128,77
Darius Miles,SF,20,LAC,82,6,27.2,3.8,7.8,0.481,0.0,0.2,0.158,3.7,7.6,0.491,0.484,1.9,3.1,0.62,1.3,4.2,5.5,2.2,0.9,1.3,2.0,2.2,9.5,0.03,13.5,3.2,0.5,2.1,17.3,2.6,0.397,-1.6,5.6,0.8,14.4,1.7,17.5,11.5,0.516,18.5,1.4,3.4,0.074,75
Andre Miller,PG,25,CLE,81,81,37.3,5.9,12.9,0.454,0.3,1.1,0.253,5.6,11.8,0.472,0.464,4.5,5.5,0.817,1.3,3.3,4.7,10.9,1.6,0.4,3.0,2.8,16.5,0.083,49.8,0.8,3.4,-1.3,10.4,1.5,0.428,4.7,4.2,8.7,21.8,2.2,16.5,7.4,0.538,22.6,4.1,10.3,0.163,85
Brad Miller,C,25,IND,28,28,31.1,5.6,10.0,0.562,0.0,0.1,0.333,5.6,9.9,0.565,0.564,3.8,4.6,0.823,2.7,5.1,7.9,1.8,0.9,0.4,1.5,3.1,15.1,0.011,10.5,1.0,3.3,0.4,18.2,1.0,0.463,3.0,10.1,2.9,20.8,1.4,10.8,14.2,0.627,19.7,1.2,3.9,0.214,78
Mike Miller,SF,21,ORL,63,53,33.7,5.6,12.7,0.438,1.8,4.8,0.383,3.7,7.9,0.471,0.51,2.2,2.9,0.762,0.8,3.6,4.3,3.1,0.7,0.4,1.7,2.3,15.2,0.378,15.2,0.8,0.2,-1.4,11.9,1.3,0.226,1.6,2.6,3.1,15.0,1.1,10.9,7.2,0.542,20.9,1.2,4.5,0.101,75
Cuttino Mobley,SG,26,HOU,74,74,42.1,8.0,18.4,0.438,2.0,5.1,0.395,6.0,13.3,0.455,0.493,3.6,4.2,0.85,0.9,3.2,4.1,2.5,1.5,0.5,2.4,2.6,21.7,0.278,11.6,0.8,0.7,-1.5,8.8,1.1,0.231,2.2,2.3,4.6,16.7,1.9,10.7,5.5,0.537,24.9,2.1,5.7,0.087,83
Jerome Moiso,C,23,CHH,15,0,5.1,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.0,0.0,,0.3,1.4,1.7,0.3,0.2,0.1,0.5,0.8,1.1,0.0,8.4,1.9,-7.1,1.9,31.5,0.2,0.0,-9.0,6.0,-0.2,5.9,2.1,28.6,18.8,0.4,16.8,-0.1,-0.1,-0.04,58
Troy Murphy,PF,21,GSW,82,4,17.7,2.2,5.2,0.421,0.0,0.1,0.333,2.1,5.0,0.423,0.424,1.5,1.9,0.776,1.2,2.7,3.9,0.9,0.4,0.3,1.0,2.6,5.9,0.021,7.6,1.0,-4.1,-1.1,17.0,0.7,0.369,-2.9,7.1,0.7,10.3,1.3,14.6,11.9,0.488,16.7,-0.8,1.4,0.046,77
Lamond Murray,SF,28,CLE,71,68,32.6,6.1,13.9,0.436,1.4,3.4,0.424,4.6,10.5,0.44,0.487,3.0,3.7,0.817,1.1,4.1,5.2,2.2,1.0,0.6,2.0,2.1,16.6,0.241,12.2,1.3,-0.1,-1.4,14.7,1.3,0.267,1.3,4.2,2.9,16.7,1.6,11.3,9.5,0.534,24.7,1.1,4.1,0.086,77
Tracy Murray,SF,30,TOR,40,3,11.8,2.1,5.2,0.411,1.0,2.6,0.385,1.1,2.6,0.437,0.507,0.4,0.5,0.81,0.5,0.9,1.3,0.5,0.3,0.2,0.6,1.0,5.7,0.502,7.2,1.3,-2.7,-3.1,8.8,0.4,0.101,0.4,4.2,0.4,13.6,1.3,10.4,6.4,0.525,23.3,-0.1,0.8,0.079,65
Lee Nailon,SF,26,CHH,79,41,24.2,4.7,9.7,0.483,0.0,0.0,0.5,4.7,9.6,0.483,0.484,1.4,1.9,0.747,1.3,2.4,3.7,1.2,0.7,0.2,1.2,2.2,10.8,0.003,9.1,0.6,-2.0,-1.0,11.2,1.7,0.196,-1.0,6.2,1.7,14.4,1.7,10.4,8.7,0.513,22.1,0.0,3.5,0.087,69
Steve Nash,PG,27,DAL,82,82,34.6,6.4,13.3,0.483,1.9,4.2,0.455,4.5,9.1,0.495,0.554,3.2,3.6,0.887,0.6,2.5,3.1,7.7,0.6,0.0,2.8,2.0,17.9,0.315,36.1,0.1,2.3,-3.1,7.9,0.3,0.269,5.4,2.0,9.5,20.7,1.0,15.8,5.0,0.602,23.0,3.1,9.9,0.167,84
Tyrone Nesby,SF,26,WAS,70,9,21.4,2.6,6.0,0.435,0.2,0.7,0.277,2.4,5.3,0.455,0.45,0.9,1.3,0.688,1.5,3.0,4.5,1.3,0.9,0.3,0.7,2.3,6.3,0.112,9.8,1.1,0.4,0.9,16.7,1.6,0.221,-0.5,8.1,1.4,13.1,2.2,9.6,12.3,0.48,15.7,0.9,2.9,0.094,65
Rasho Nesterovic,C,25,MIN,82,82,27.0,4.0,8.0,0.493,0.0,0.0,0.0,4.0,8.0,0.494,0.493,0.5,0.9,0.549,2.4,4.1,6.5,0.9,0.5,1.3,1.1,3.2,8.4,0.002,5.2,3.7,-0.1,1.3,17.2,2.5,0.108,-1.5,10.6,1.6,12.9,1.1,12.0,13.9,0.499,16.0,1.1,4.1,0.089,72
Dirk Nowitzki,C,23,DAL,76,76,38.0,7.9,16.6,0.477,1.8,4.6,0.397,6.1,11.9,0.508,0.532,5.8,6.8,0.853,1.6,8.4,9.9,2.4,1.1,1.0,1.9,2.9,23.4,0.278,10.8,1.9,4.7,0.1,24.0,3.1,0.41,4.6,4.7,10.2,24.1,1.5,8.9,14.5,0.599,25.5,4.8,13.4,0.222,93
Charles Oakley,PF,38,CHI,57,36,24.3,1.7,4.6,0.369,0.0,0.1,0.167,1.7,4.5,0.374,0.371,0.4,0.5,0.75,1.3,4.8,6.0,2.0,0.9,0.2,1.5,3.1,3.8,0.023,12.9,0.6,-3.6,1.8,23.5,1.3,0.106,-5.4,5.9,-1.8,6.6,1.9,24.0,14.5,0.392,12.1,-0.6,-0.5,-0.016,65
Lamar Odom,SF,22,LAC,29,25,34.4,5.2,12.4,0.419,0.6,2.9,0.19,4.7,9.5,0.489,0.442,2.1,3.2,0.656,1.1,5.0,6.1,5.9,0.8,1.2,3.3,3.1,13.1,0.233,28.6,2.5,0.4,0.9,16.2,0.9,0.258,-0.5,3.6,-0.3,13.7,1.2,19.5,10.0,0.473,22.5,0.6,0.7,0.033,81
Kevin Ollie,PG,29,IND,29,0,19.9,1.4,3.4,0.4,0.0,0.0,,1.4,3.4,0.4,0.4,2.7,3.3,0.804,0.2,1.7,1.9,3.4,0.9,0.0,0.9,1.1,5.4,0.0,25.4,0.1,-1.3,-0.4,9.3,0.5,0.97,-0.9,1.4,1.1,14.3,2.4,15.4,5.5,0.554,13.3,0.1,1.6,0.136,63
Michael Olowokandi,C,26,LAC,80,79,32.1,4.8,11.1,0.433,0.0,0.0,,4.8,11.1,0.433,0.433,1.5,2.4,0.622,2.1,6.8,8.9,1.1,0.7,1.8,2.2,2.7,11.1,0.0,5.8,3.9,-3.1,1.4,23.8,3.5,0.212,-4.5,7.3,-1.9,12.4,1.1,15.3,15.7,0.457,20.1,-0.7,1.6,0.029,75
Milt Palacio,SG,23,PHO,28,1,9.7,1.1,2.8,0.38,0.0,0.3,0.143,1.0,2.6,0.403,0.386,0.6,0.8,0.783,0.1,0.7,0.8,1.0,0.3,0.0,0.6,0.8,2.8,0.089,15.9,0.3,-6.2,-1.5,8.4,0.2,0.291,-4.7,1.2,-0.1,8.2,1.7,15.2,4.8,0.443,17.3,-0.3,0.1,0.011,61
Tony Parker,PG,19,SAS,77,72,29.4,3.5,8.3,0.419,0.8,2.5,0.323,2.7,5.8,0.46,0.467,1.4,2.1,0.675,0.4,2.1,2.6,4.3,1.2,0.1,2.0,2.2,9.2,0.296,23.9,0.2,-0.4,0.1,8.0,2.9,0.25,-0.5,1.7,0.8,11.7,2.1,17.5,5.0,0.497,17.7,0.9,3.8,0.08,75
Anthony Peeler,SG,32,MIN,82,0,25.1,3.5,8.3,0.421,1.4,3.5,0.392,2.2,4.9,0.441,0.502,0.6,0.7,0.862,0.5,2.1,2.5,2.2,0.7,0.1,0.9,1.7,9.0,0.414,13.0,0.4,-0.3,-1.2,9.4,1.3,0.085,0.9,2.1,2.4,12.2,1.6,9.7,5.8,0.519,17.3,0.9,3.8,0.087,70
Paul Pierce,SG,24,BOS,82,82,40.3,8.6,19.5,0.442,2.6,6.3,0.404,6.1,13.1,0.461,0.508,6.3,7.8,0.809,1.0,5.9,6.9,3.2,1.9,1.0,2.9,2.9,26.1,0.325,15.7,2.0,4.9,1.0,16.5,5.6,0.402,3.9,2.6,7.3,22.3,2.4,11.4,9.4,0.57,29.3,5.7,12.9,0.187,94
Mark Pope,PF,29,MIL,45,12,9.5,0.8,2.0,0.396,0.1,0.6,0.16,0.7,1.5,0.485,0.418,0.2,0.5,0.524,0.4,1.2,1.6,0.4,0.2,0.2,0.3,1.0,1.9,0.275,5.9,1.9,-4.7,-0.6,13.7,0.3,0.231,-4.1,5.7,-0.1,7.3,1.4,13.0,9.9,0.434,12.7,-0.3,0.1,0.016,51
Lavor Postell,SG,23,NYK,23,0,7.8,1.2,3.7,0.333,0.3,1.1,0.231,1.0,2.5,0.379,0.369,1.3,1.8,0.756,0.1,0.6,0.7,0.2,0.3,0.0,0.5,0.3,4.0,0.31,5.0,0.0,-8.9,-4.6,9.1,0.1,0.488,-4.2,1.3,-0.2,11.0,1.8,9.7,5.2,0.456,29.4,-0.3,-0.1,-0.019,60
Brent Price,PG,33,SAC,20,0,4.5,0.5,1.4,0.333,0.2,0.8,0.267,0.3,0.6,0.417,0.407,0.5,0.7,0.692,0.2,0.2,0.4,0.5,0.2,0.1,0.5,0.7,1.6,0.556,13.9,0.7,-5.2,-2.0,4.7,0.1,0.481,-3.1,4.9,-0.1,6.6,1.7,23.4,4.8,0.474,20.9,-0.1,0.0,-0.009,56
Zach Randolph,PF,20,POR,41,0,5.8,1.2,2.6,0.449,0.0,0.0,,1.2,2.6,0.449,0.449,0.4,0.7,0.667,0.8,0.9,1.7,0.3,0.2,0.1,0.4,0.7,2.8,0.0,9.8,1.3,-3.4,-1.7,19.0,0.3,0.252,-1.7,15.1,0.2,16.9,1.6,11.2,17.0,0.479,25.7,-0.1,0.5,0.098,70
Theo Ratliff,C,28,ATL,3,2,27.3,3.3,6.7,0.5,0.0,0.0,,3.3,6.7,0.5,0.5,2.0,3.7,0.545,1.7,3.7,5.3,0.3,0.3,2.7,2.3,2.7,8.7,0.0,2.0,7.2,-5.2,1.1,15.4,0.1,0.55,-6.3,6.9,-0.1,11.1,0.6,22.0,11.1,0.523,17.6,-0.1,0.0,0.012,75
Michael Redd,SG,22,MIL,67,8,21.1,4.4,9.1,0.483,1.3,3.0,0.444,3.1,6.1,0.501,0.555,1.4,1.7,0.791,1.1,2.2,3.3,1.4,0.6,0.1,0.9,1.4,11.4,0.325,11.5,0.4,0.6,-3.0,11.4,0.7,0.189,3.6,6.6,3.9,20.0,1.6,8.0,9.1,0.581,23.7,0.9,4.6,0.155,77
Glen Rice,SF,34,HOU,20,20,30.3,3.3,8.4,0.389,0.9,3.2,0.281,2.4,5.2,0.456,0.443,1.2,1.5,0.8,0.3,2.1,2.4,1.6,0.6,0.2,1.2,1.7,8.6,0.383,8.5,0.3,-4.2,-1.9,8.0,0.0,0.18,-2.3,0.9,0.0,8.0,1.1,11.8,4.4,0.477,15.6,-0.3,0.0,0.002,71
Jason Richardson,SG,21,GSW,80,75,32.9,5.8,13.6,0.426,1.0,3.1,0.333,4.8,10.6,0.453,0.463,1.8,2.6,0.671,1.6,2.7,4.3,3.0,1.3,0.4,2.0,2.4,14.4,0.226,15.4,0.8,-0.5,-1.3,9.0,0.9,0.193,0.8,4.9,2.0,13.8,2.0,11.9,6.9,0.487,21.5,1.0,2.9,0.052,80
